Player,Matched_Player_Name,Position,Team,Age,JB Trade Value,KTC Trade Value,JB_normalized,KTC_normalized,Value_Difference,weighted_avg_trade_value,BestMatch,free_agent_indicator,rostered_indicator
Luke Schoonmaker,Luke Schoonmaker,TE,DAL,25,1,1560,1,14,-13,5.0,,0,0
Gerald Everett,Gerald Everett,TE,CHI,30,1,828,1,6,-5,3.0,,1,0
Isaiah Davis,Isaiah Davis,RB,NYJ,22,1,1141,1,9,-8,4.0,,1,0
Michael Carter,Michael Carter,RB,ARI,25,1,877,1,7,-6,3.0,,1,0
Brevin Jordan,Brevin Jordan,TE,HOU,24,1,1210,1,10,-9,4.0,,1,0
Evan Hull,Evan Hull,RB,IND,23,1,1433,1,12,-11,5.0,,0,0
D'Ernest Johnson,D'Ernest Johnson,RB,JAC,28,1,691,1,5,-4,2.0,,1,0
Sean Tucker,Sean Tucker,RB,TBB,22,1,1147,1,10,-9,4.0,,0,0
Samaje Perine,Samaje Perine,RB,DEN,28,1,999,1,8,-7,3.0,,0,0
Jamaal Williams,Jamaal Williams,RB,NOS,29,1,980,1,8,-7,3.0,,0,0
Jase McClellan,Jase McClellan,RB,ATL,22,1,1048,1,9,-8,4.0,,1,0
Darnell Washington,Darnell Washington,TE,PIT,23,1,1232,1,10,-9,4.0,,0,0
Kylen Granson,Kylen Granson,TE,IND,26,1,704,1,5,-4,2.0,,1,0
Josh Whyle,Josh Whyle,TE,TEN,24,1,469,1,3,-2,2.0,,1,0
Robert Tonyan,Robert Tonyan,TE,MIN,30,1,309,1,1,0,1.0,,1,0
Gardner Minshew II,Gardner Minshew,QB,LVR,28,1,1516,1,13,-12,5.0,,0,0
Kayshon Boutte,Kayshon Boutte,WR,NEP,22,1,1093,1,9,-8,4.0,,1,0
Pierre Strong Jr.,Pierre Strong Jr.,RB,CLE,25,1,924,1,7,-6,3.0,,1,0
Sam Darnold,Sam Darnold,QB,MIN,27,1,1418,1,12,-11,5.0,,1,0
Ronnie Rivers,Ronnie Rivers,RB,LAR,25,1,477,1,3,-2,2.0,,1,0
Jacoby Brissett,Jacoby Brissett,QB,NEP,31,1,729,1,5,-4,2.0,,1,0
Trey Lance,Trey Lance,QB,DAL,24,1,812,1,6,-5,3.0,,0,0
Jameis Winston,Jameis Winston,QB,CLE,30,1,530,1,3,-2,2.0,,1,0
Drew Lock,Drew Lock,QB,NYG,27,1,629,1,4,-3,2.0,,1,0
Spencer Rattler,Spencer Rattler,QB,NOS,23,1,1520,1,13,-12,5.0,,1,0
Jordan Travis,Jordan Travis,QB,NYJ,24,1,618,1,4,-3,2.0,,1,0
Royce Freeman,Royce Freeman,RB,DAL,28,1,530,1,3,-2,2.0,,1,0
Trayveon Williams,Trayveon Williams,RB,CIN,26,1,662,1,5,-4,2.0,,1,0
Kenny McIntosh,Kenny McIntosh,RB,SEA,24,0,697,0,5,-5,2.0,,1,0
Tyson Bagent,Tyson Bagent,QB,CHI,24,0,165,0,0,0,0.0,,1,0
Tyler Huntley,Tyler Huntley,QB,CLE,26,0,284,0,1,-1,0.0,,1,0
Kyle Trask,Kyle Trask,QB,TBB,26,0,203,0,0,0,0.0,,1,0
Desmond Ridder,Desmond Ridder,QB,ARI,24,0,366,0,2,-2,1.0,,1,0
Joe Milton III,Joe Milton,QB,NEP,24,0,206,0,0,0,0.0,,1,0
Mason Rudolph,Mason Rudolph,QB,TEN,29,0,166,0,0,0,0.0,,1,0
Davis Mills,Davis Mills,QB,HOU,25,0,167,0,0,0,0.0,,1,0
Joshua Dobbs,Joshua Dobbs,QB,SFO,29,0,166,0,0,0,0.0,,1,0
Zach Wilson,Zach Wilson,QB,DEN,25,0,362,0,2,-2,1.0,,1,0
Stetson Bennett,Stetson Bennett,QB,LAR,26,0,170,0,0,0,0.0,,1,0
Joe Flacco,Joe Flacco,QB,IND,39,0,165,0,0,0,0.0,,1,0
Tyrod Taylor,Tyrod Taylor,QB,NYJ,35,0,167,0,0,0,0.0,,1,0
Michael Pratt,Michael Pratt,QB,GBP,22,0,162,0,0,0,0.0,,1,0
Jimmy Garoppolo,Jimmy Garoppolo,QB,LAR,32,0,169,0,0,0,0.0,,1,0
Tommy Tremble,Tommy Tremble,TE,CAR,24,0,817,0,6,-6,2.0,,1,0
Irv Smith Jr.,Irv Smith,TE,KCC,26,0,807,0,6,-6,2.0,,1,0
Cole Turner,Cole Turner,TE,WAS,24,0,780,0,6,-6,2.0,,1,0
Adam Trautman,Adam Trautman,TE,DEN,27,0,626,0,4,-4,1.0,,1,0
Mo Alie-Cox,Mo Alie-Cox,TE,IND,30,0,251,0,0,0,0.0,,1,0
Austin Hooper,Austin Hooper,TE,NEP,29,0,393,0,2,-2,1.0,,1,0
Brock Wright,Brock Wright,TE,DET,25,0,500,0,3,-3,1.0,,1,0
Josh Oliver,Josh Oliver,TE,MIN,27,0,393,0,2,-2,1.0,,1,0
Foster Moreau,Foster Moreau,TE,NOS,27,0,486,0,3,-3,1.0,,1,0
Tanner Hudson,Tanner Hudson,TE,CIN,29,0,175,0,0,0,0.0,,1,0
Chase Edmonds,Chase Edmonds,RB,TBB,28,0,644,0,4,-4,1.0,,1,0
DeeJay Dallas,DeeJay Dallas,RB,ARI,25,0,420,0,2,-2,1.0,,1,0
Bailey Zappe,Bailey Zappe,QB,NEP,25,0,166,0,0,0,0.0,,1,0
Tommy DeVito,Tommy DeVito,QB,NYG,26,0,169,0,0,0,0.0,,1,0
Jarrett Stidham,Jarrett Stidham,QB,DEN,28,0,275,0,1,-1,0.0,,1,0
Mac Jones,Mac Jones,QB,JAC,25,0,435,0,2,-2,1.0,,1,0
David Bell,David Bell,WR,CLE,23,0,932,0,7,-7,2.0,,1,0
Justyn Ross,Justyn Ross,WR,KCC,24,0,760,0,6,-6,2.0,,1,0
Tyquan Thornton,Tyquan Thornton,WR,NEP,23,0,1174,0,10,-10,3.0,,1,0
Jason Brownlee,Jason Brownlee,WR,NYJ,25,0,514,0,3,-3,1.0,,1,0
Bub Means,Bub Means,WR,NOS,23,0,1143,0,9,-9,3.0,,1,0
Cedrick Wilson Jr.,Cedrick Wilson,WR,NOS,28,0,577,0,4,-4,1.0,,1,0
Tyler Scott,Tyler Scott,WR,CHI,22,0,936,0,7,-7,2.0,,1,0
Chase Claypool,Chase Claypool,WR,BUF,26,0,783,0,6,-6,2.0,,1,0
Jake Bobo,Jake Bobo,WR,SEA,26,0,786,0,6,-6,2.0,,1,0
Allen Lazard,Allen Lazard,WR,NYJ,28,0,788,0,6,-6,2.0,,0,0
Emari Demercado,Emari Demercado,RB,ARI,25,0,845,0,6,-6,2.0,,1,0
John Metchie III,John Metchie,WR,HOU,24,0,1516,0,13,-13,4.0,,0,0
Zay Jones,Zay Jones,WR,ARI,29,0,1573,0,14,-14,5.0,,0,0
Brandon Powell,Brandon Powell,WR,MIN,27,0,641,0,4,-4,1.0,,1,0
Jauan Jennings,Jauan Jennings,WR,SFO,27,0,1425,0,12,-12,4.0,,1,0
Kendrick Bourne,Kendrick Bourne,WR,NEP,29,0,1573,0,14,-14,5.0,,1,0
Rondale Moore,Rondale Moore,WR,ATL,24,0,1941,0,18,-18,6.0,,1,0
Malik Davis,Malik Davis,RB,DAL,25,0,830,0,6,-6,2.0,,1,0
Zach Evans,Zach Evans,RB,LAR,23,0,1040,0,8,-8,3.0,,1,0
Tyler Goodson,Tyler Goodson,RB,IND,23,0,708,0,5,-5,2.0,,1,0
Isaiah Spiller,Isaiah Spiller,RB,LAC,23,0,1168,0,10,-10,3.0,,0,0
Cam Akers,Cam Akers,RB,HOU,25,0,894,0,7,-7,2.0,,1,0
Mack Hollins,Mack Hollins,WR,BUF,30,0,356,0,1,-1,0.0,,1,0
Dyami Brown,Dyami Brown,WR,WAS,24,0,907,0,7,-7,2.0,,1,0
Kenny Pickett,Kenny Pickett,QB,PHI,26,0,538,0,3,-3,1.0,,1,0
Hendon Hooker,Hendon Hooker,QB,DET,26,0,565,0,4,-4,1.0,,1,0
Jake Browning,Jake Browning,QB,CIN,28,0,608,0,4,-4,1.0,,1,0
Frank Gore Jr.,Frank Gore Jr.,RB,BUF,22,0,1396,0,12,-12,4.0,,0,0
Deuce Vaughn,Deuce Vaughn,RB,DAL,22,0,1391,0,12,-12,4.0,,0,0
Ty Johnson,Ty Johnson,RB,BUF,26,0,691,0,5,-5,2.0,,1,0
Craig Reynolds,Craig Reynolds,RB,DET,28,0,508,0,3,-3,1.0,,1,0
Kevin Harris,Kevin Harris,RB,NEP,23,0,674,0,5,-5,2.0,,1,0
Hassan Haskins,Hassan Haskins,RB,TEN,24,0,548,0,3,-3,1.0,,1,0
Keaontay Ingram,Keaontay Ingram,RB,KCC,24,0,835,0,6,-6,2.0,,1,0
Louis Rees-Zammit,Louis Rees-Zammit,RB,KCC,23,0,1011,0,8,-8,3.0,,1,0
Dillon Johnson,Dillon Johnson,RB,CAR,23,0,894,0,7,-7,2.0,,1,0
Chris Brooks,Chris Brooks,RB,MIA,24,0,436,0,2,-2,1.0,,1,0
Quez Watkins,Quez Watkins,WR,PIT,26,0,738,0,5,-5,2.0,,1,0
