PlayerID,Name,Team,Position,Age,Non-SF Value
kene-nwangwu-1120,Kene Nwangwu,MIN,RB,26,383
josh-oliver-7,Josh Oliver,MIN,TE,27,376
erik-ezukanma-1239,Erik Ezukanma,MIA,WR,24,375
jarrett-stidham-156,Jarrett Stidham,DEN,QB,27,371
eno-benjamin-635,Eno Benjamin,NOS,RB,25,366
desmond-ridder-1213,Desmond Ridder,ARI,QB,24,364
jaelon-darden-1043,Jaelon Darden,CLE,WR,25,363
will-mallory-1435,Will Mallory,IND,TE,25,359
trenton-irwin-980,Trenton Irwin,CIN,WR,28,338
kavontae-turpin-1336,KaVontae Turpin,DAL,WR,27,334
braxton-berrios-126,Braxton Berrios,MIA,WR,28,333
danny-gray-1241,Danny Gray,SFO,WR,25,325
hunter-long-1056,Hunter Long,LAR,TE,25,325
michael-thomas-278,Michael Thomas,FA,WR,31,323
tyler-huntley-618,Tyler Huntley,CLE,QB,26,320
ben-skowronek-1110,Ben Skowronek,HOU,WR,27,311
isaiah-mckenzie-766,Isaiah McKenzie,NYG,WR,29,291
andrew-ogletree-1315,Andrew Ogletree,IND,TE,25,288
cam-akers-531,Cam Akers,FA,RB,25,282
cordarrelle-patterson-187,Cordarrelle Patterson,PIT,RB,33,276
charlie-kolar-1254,Charlie Kolar,BAL,TE,25,275
harrison-bryant-752,Harrison Bryant,LVR,TE,26,270
austin-hooper-384,Austin Hooper,NEP,TE,29,246
tanner-hudson-457,Tanner Hudson,CIN,TE,29,241
kareem-hunt-214,Kareem Hunt,FA,RB,28,240
mack-hollins-767,Mack Hollins,BUF,WR,30,227
richie-james-168,Richie James,KCC,WR,29,222
malik-willis-1210,Malik Willis,TEN,QB,25,204
ashton-dulin-427,Ashton Dulin,IND,WR,27,187
joe-flacco-722,Joe Flacco,IND,QB,39,182
malik-cunningham-1410,Malik Cunningham,BAL,QB,25,182
tyson-bagent-1478,Tyson Bagent,CHI,QB,24,182
joshua-dobbs-821,Joshua Dobbs,SFO,QB,29,181
kyle-trask-1019,Kyle Trask,TBB,QB,26,180
michael-pratt-1559,Michael Pratt,GBP,QB,22,180
davis-mills-1029,Davis Mills,HOU,QB,25,180
taylor-heinicke-977,Taylor Heinicke,ATL,QB,31,180
clayton-tune-1413,Clayton Tune,ARI,QB,25,179
bailey-zappe-1212,Bailey Zappe,NEP,QB,25,178
tommy-devito-1520,Tommy DeVito,NYG,QB,25,178
jimmy-garoppolo-395,Jimmy Garoppolo,LAR,QB,32,177
tyrod-taylor-647,Tyrod Taylor,NYJ,QB,34,175
stetson-bennett-1406,Stetson Bennett,LAR,QB,26,174
mason-rudolph-110,Mason Rudolph,TEN,QB,29,174
mitchell-trubisky-321,Mitchell Trubisky,BUF,QB,29,159
jamison-crowder-335,Jamison Crowder,WAS,WR,31,143
joe-milton-1556,Joe Milton,NEP,QB,24,139
robert-woods-291,Robert Woods,HOU,WR,32,103
nick-mullens-515,Nick Mullens,MIN,QB,29,69
